seed,condition,family,level_nm,oa,macro_f1,balanced_accuracy,worst_class_recall,nll,brier,ece_15bin,mean_confidence,high_confidence_error_rate_all,high_confidence_error_count,label_flip_rate,nominal_correct_to_shifted_wrong_rate_all,shifted_wrong_to_correct_rate_all
13,nominal,nominal,0.0,0.8536694758925019,0.7496660633801818,0.7786905895028103,0.46990452469904526,0.5400283880757931,0.22626948289096427,0.06790155653624219,0.921571032428744,0.04681158896082758,6471,0.0,0.0,0.0
37,nominal,nominal,0.0,0.836083481028683,0.7317207597651916,0.771069479979211,0.43454846727423363,0.5553155835777034,0.24970760307562823,0.062218358929486586,0.8983018399581696,0.04606648099251275,6368,0.0,0.0,0.0
73,nominal,nominal,0.0,0.834202625963034,0.7326264651198456,0.7613110075129944,0.43877127438771274,0.5697842135271316,0.25217250911238137,0.06237250286892415,0.8965751288319581,0.04501030853257135,6222,0.0,0.0,0.0
101,nominal,nominal,0.0,0.8299055955438203,0.7217812116535125,0.7719835893040221,0.522887323943662,0.5649784023076294,0.2563265819111845,0.06350259001853863,0.8934081855623589,0.044062646941802,6091,0.0,0.0,0.0
131,nominal,nominal,0.0,0.8547184142944985,0.7531820742311615,0.7945030597493734,0.43129929431299296,0.552600265413951,0.22691990649193053,0.07305540450292715,0.9277738187974257,0.051687344015625566,7145,0.0,0.0,0.0
13,global_center_minus_1p1_nm,global_center,-1.1,0.8306941078598039,0.7002190165636238,0.7254971143185217,0.1477791614777916,0.6557898663938881,0.26604518666287474,0.08845885868753264,0.9191529665473366,0.06166310992151047,8524,0.07708612145983289,0.041183491879769954,0.018208123847072016
37,global_center_minus_1p1_nm,global_center,-1.1,0.8280030383043369,0.7111097933291066,0.7346554967501421,0.23329182233291823,0.6169468139708241,0.26645226366166114,0.06968501742832069,0.8976764150168938,0.05403841284768691,7470,0.07562484175498246,0.03264006944695627,0.02455962672261005
73,global_center_minus_1p1_nm,global_center,-1.1,0.8203638731146237,0.6975916403472742,0.721711253786137,0.1946865919468659,0.635840315511,0.27426781976117437,0.07281163956365103,0.8931755126782747,0.050616703439794554,6997,0.05713458964806308,0.028126017289398487,0.014287264440988172
101,global_center_minus_1p1_nm,global_center,-1.1,0.8167830144319456,0.690377139367369,0.7341925806653775,0.29846409298464094,0.6322818820266298,0.2788646803690279,0.0764102475608318,0.8931709958391776,0.05307628314102796,7337,0.06739971787174015,0.03236517524505371,0.019242594133179008
131,global_center_minus_1p1_nm,global_center,-1.1,0.8439469020146851,0.7256023895234023,0.7566557731920329,0.19842258198422583,0.6186987377623837,0.24516166049848676,0.08092023661277885,0.924867138627464,0.05676565269287807,7847,0.05932650920533873,0.02811154917350888,0.01734003689369552
