seed,condition,family,level_nm,oa,macro_f1,balanced_accuracy,worst_class_recall,nll,brier,ece_15bin,mean_confidence,high_confidence_error_rate_all,high_confidence_error_count,label_flip_rate,nominal_correct_to_shifted_wrong_rate_all,shifted_wrong_to_correct_rate_all
13,nominal,nominal,0.0,0.8033204325966651,0.6766481793086705,0.7305429069382753,0.40722291407222916,0.6566274066724511,0.28505320961134895,0.020908168607082844,0.824228601203748,0.020501320215574926,2834,0.0,0.0,0.0
13,global_center_minus_1p1_nm,global_center,-1.1,0.8059680978044634,0.6695208428356024,0.7054355405429398,0.13449564134495642,0.6627730181179118,0.2809909614877366,0.02029516999609933,0.8262632678005628,0.01890259340977321,2613,0.0743154772669729,0.02591239555828842,0.028560060766086737
13,global_center_plus_1p1_nm,global_center,1.1,0.7590118276847397,0.6223518809141964,0.6981678201633092,0.28530553852442264,0.7955768160150024,0.3493024938227019,0.06463422312447015,0.823622734130591,0.03351539045827757,4633,0.09501935110500236,0.056874163562050134,0.012565558650124788
13,global_center_minus_2p2_nm,global_center,-2.2,0.7812276196332333,0.6219150256232708,0.6555097565656859,0.029887920298879204,0.7574341248687122,0.3132891086247942,0.04697511338664164,0.8281607747731184,0.02227366441205194,3079,0.13500198936593483,0.0620537490505299,0.03996093608709806
13,global_center_plus_2p2_nm,global_center,2.2,0.7009585126776865,0.5575765598863127,0.6391732182932488,0.21908849376660536,1.1092600187657056,0.4527216772959364,0.13135169303897543,0.8322943319808718,0.07561037363909284,10452,0.18398379571020365,0.11970195681267407,0.01734003689369552
13,global_center_minus_4p4_nm,global_center,-4.4,0.7402539154338627,0.5504495528897239,0.5898166247884076,0.0,1.0212877768280078,0.3768732470280478,0.09688429270928281,0.837083834621856,0.03485369117806634,4818,0.20975874416754078,0.11322024089412956,0.050153723731327086
13,global_center_plus_4p4_nm,global_center,4.4,0.6188881252938836,0.4224838544635816,0.5263445710167649,0.0014521691777092032,2.161727334109385,0.646429664535446,0.24988483563132902,0.8687729609252126,0.203805114478967,28173,0.30214489818063445,0.20667703548305422,0.022244728180272726
13,local_mid25_center_minus_2p2_nm,local_center,-2.2,0.795051904365754,0.6519665870971781,0.6985127752475471,0.17849730178497303,0.6817147643290054,0.2949201075625964,0.02973077947392224,0.8246997657156631,0.021297066589503384,2944,0.07000397873186964,0.029363041197959995,0.021094512967048867
13,local_mid25_center_plus_2p2_nm,local_center,2.2,0.765725033457518,0.6319634421965331,0.6936441998815255,0.34527754763877383,0.7711042536617779,0.3383140487128532,0.05843051500909778,0.8241420572378038,0.030701341917748762,4244,0.08787933591348067,0.05071798025102181,0.013122581111874707
13,fwhm_12_nm,fwhm,12.0,0.7978008463847795,0.6743922567900535,0.7278875260531841,0.3495226234952262,0.6735736566520772,0.2929681607619848,0.027054312230061967,0.8248458829219981,0.021984302094259774,3039,0.03685752522877708,0.016674503562773536,0.01115491735088798
13,fwhm_18_nm,fwhm,18.0,0.79445871161428,0.6602949126735684,0.7140342472217589,0.40220723482526055,0.6767689847886348,0.29471392874713415,0.028971486555868994,0.8234301981701491,0.02183238687741889,3018,0.045690309979382934,0.02157196079140594,0.012710239809020871
37,nominal,nominal,0.0,0.7938799869786957,0.6715986574834386,0.7235129962042401,0.44665836446658364,0.6882696238830036,0.2971290514171325,0.03043933805871514,0.8243193250374108,0.02170940789235722,3001,0.0,0.0,0.0
