seed,condition,family,level_nm,oa,macro_f1,balanced_accuracy,worst_class_recall,nll,brier,ece_15bin,mean_confidence,high_confidence_error_rate_all,high_confidence_error_count,label_flip_rate,nominal_correct_to_shifted_wrong_rate_all,shifted_wrong_to_correct_rate_all
13,nominal,nominal,0.0,0.963974823784898,0.9117941687924416,0.9472714301227507,0.8576434515987735,0.13973422825323928,0.0584787138236478,0.020882971616745336,0.9848577954016433,0.017244235051622283,1874,0.0,0.0,0.0
37,nominal,nominal,0.0,0.966983823177577,0.9140524503957228,0.9440726940826661,0.784275076653526,0.10972012709901173,0.05137346952050541,0.009124078769883696,0.9760747424631393,0.010922575777094797,1187,0.0,0.0,0.0
73,nominal,nominal,0.0,0.9587021734729558,0.9020359452655354,0.9389626060769866,0.7724485326325011,0.16354834415439287,0.06703551692109853,0.023493254830493904,0.982109471894224,0.01964591346596242,2135,0.0,0.0,0.0
101,nominal,nominal,0.0,0.9437215893405967,0.8606072226085353,0.9144514957166893,0.6500219010074464,0.17696547603877905,0.08447171497054042,0.01677196572266352,0.9604935550632602,0.01536706111857482,1670,0.0,0.0,0.0
131,nominal,nominal,0.0,0.9609290170601984,0.9010060737322215,0.9393183951812891,0.7849321068769164,0.1445600876959311,0.06304377509686189,0.021294649248389752,0.9821479596089419,0.01763991387084307,1917,0.0,0.0,0.0
13,global_center_minus_1p1_nm,global_center,-1.1,0.97094981320279,0.9288817021199647,0.9336412874013986,0.8013578624616733,0.122810304141191,0.047595088723048344,0.016308115467782748,0.9872502941758003,0.013949978835784088,1516,0.022967775180816018,0.007011796749912582,0.013986786167804627
37,global_center_minus_1p1_nm,global_center,-1.1,0.967535933157885,0.9213790151880636,0.9199494301470388,0.7220762155059133,0.11272297463787553,0.050504955120793275,0.009078189227421226,0.9765327970031469,0.010600511621915085,1152,0.023777536485267866,0.010434878627822662,0.01098698860813074
73,global_center_minus_1p1_nm,global_center,-1.1,0.964315291606088,0.9123888793588473,0.9296691900544373,0.7332457293035479,0.1454797185481877,0.05799770499321636,0.01950386994299075,0.9838055065826056,0.01628724441908828,1770,0.019811546460054844,0.005925980455306697,0.011539098588438818
101,global_center_minus_1p1_nm,global_center,-1.1,0.9521872757053205,0.8767510870169212,0.9059194617556245,0.6346911957950065,0.15624550018771616,0.07209133219553883,0.011362168270911044,0.9623612487250535,0.01172313524854151,1274,0.02052008760145021,0.0047481458306494655,0.013213832195373318
131,global_center_minus_1p1_nm,global_center,-1.1,0.9664409150302741,0.9182575294589874,0.9264321266222245,0.7687253613666228,0.12792604233654734,0.053832529656119746,0.017202844637488585,0.9836437596677626,0.014502088816092166,1576,0.020731729760568304,0.0064320812705891016,0.01194397924066474
13,global_center_plus_1p1_nm,global_center,1.1,0.9376483795572078,0.8755493431685341,0.9371507793113021,0.8674094875743575,0.24472871480534478,0.1037590049906538,0.04108434129609659,0.9787327208533044,0.035178607578629666,3823,0.034000772953972434,0.029280232622338368,0.002953788394648214
37,global_center_plus_1p1_nm,global_center,1.1,0.9387894068498445,0.8746136612243991,0.9347888867653514,0.8136224266316251,0.195194071236756,0.09601697236156087,0.028176033721126943,0.9669654405709713,0.025682315917330733,2791,0.03780112998509303,0.03204078252387876,0.0038463661961462723
73,global_center_plus_1p1_nm,global_center,1.1,0.9379520400463772,0.872833183557441,0.9287852281596913,0.790407358738502,0.24050626507787531,0.10203183544616433,0.037545447078372755,0.9754826605996243,0.032123599020924966,3491,0.02916060879327162,0.023694719988221653,0.002944586561643079
101,global_center_plus_1p1_nm,global_center,1.1,0.9253179233303274,0.8379505996515412,0.9099442352865039,0.6701708278580815,0.2307243112359212,0.11358256185239071,0.028875399568431215,0.9541933228987586,0.023768334652262732,2583,0.026142407567587463,0.02109980308077369,0.0026961370705044447
131,global_center_plus_1p1_nm,global_center,1.1,0.9383017097005724,0.86438501179896,0.9331950867140486,0.7895313184406483,0.23023732529195579,0.1010220576888442,0.039348720249856,0.9776280522593309,0.032390452178073875,3520,0.030669709406113698,0.025608701253289654,0.0029813938936636177
13,global_center_minus_2p2_nm,global_center,-2.2,0.9585273386458583,0.9019275569572832,0.883874866439593,0.7031320926009986,0.17511100609131636,0.06801752118096681,0.02549938037452642,0.984024904243951,0.02093417008668127,2275,0.04441724791578482,0.02294937151480575,0.01750188637576605
37,global_center_minus_2p2_nm,global_center,-2.2,0.9460220475918804,0.8742506280143322,0.8578430730923479,0.5177763413057531,0.18236227974901403,0.08369636116638673,0.022140132152751485,0.9681621797446317,0.019277840145757036,2095,0.05223880597014925,0.033945561955941624,0.012983786370244953
73,global_center_minus_2p2_nm,global_center,-2.2,0.9581592653256529,0.9022045620155938,0.8998675565784424,0.6896627244853263,0.17073205907655575,0.06832755258925616,0.02289768538553661,0.9810466708625261,0.01904779432062867,2070,0.037902350148149515,0.016728932403334746,0.0161860242560318
101,global_center_minus_2p2_nm,global_center,-2.2,0.9493439093067338,0.8720659035591152,0.8780360010933973,0.624616732369689,0.16656254526384992,0.07699349632941199,0.010364371327165058,0.9596720543152575,0.0128365570421628,1395,0.03962309292010969,0.014354859488010012,0.019977179454147266
131,global_center_minus_2p2_nm,global_center,-2.2,0.9566041555477851,0.8924648012080243,0.8788079582289066,0.583710407239819,0.1668254660502222,0.07023104179991534,0.025025529951520242,0.9816296854993054,0.020391261939378322,2216,0.04050646888860261,0.019912766623111325,0.01558790511069805
13,global_center_plus_2p2_nm,global_center,2.2,0.8931115078123563,0.8353658227188127,0.9119559542203066,0.749554609415104,0.44921538572404324,0.1819979096978583,0.0758845180952887,0.9689942690169446,0.06578390415370741,7149,0.08328579052947348,0.07550103980712958,0.00463772383458785
37,global_center_plus_2p2_nm,global_center,2.2,0.8869830870309365,0.8324503714602928,0.9018579427431421,0.7289307606365311,0.3802268746480089,0.18209401142376466,0.06562321279267522,0.9526062998236118,0.05611277766531093,6098,0.09487089828293796,0.08554023961573146,0.005539503469091043
73,global_center_plus_2p2_nm,global_center,2.2,0.8988718552735705,0.8363406447751978,0.9044047185334984,0.7927046531992632,0.39213504101836544,0.16764532916810498,0.0651265687867979,0.9639536684966292,0.0558919336731877,6074,0.0732189852218562,0.06420118887682426,0.004370870677438946
101,global_center_plus_2p2_nm,global_center,2.2,0.8981909196311906,0.8131978792387281,0.8973214671574965,0.669951817783618,0.31562013148478985,0.15664825158055862,0.04638924243443054,0.9445801620656211,0.03619080920919447,3933,0.058569667077681874,0.04939543957156266,0.0038647698621565416
131,global_center_plus_2p2_nm,global_center,2.2,0.899589598247971,0.827531921485283,0.9164050647946743,0.7714768849835432,0.40491444477511157,0.1697532423196638,0.0713359062830763,0.9709255045310472,0.05948985037819533,6465,0.0744704345105545,0.06581150965272282,0.0044720908404954265
