seed,condition,family,level_nm,oa,macro_f1,balanced_accuracy,worst_class_recall,nll,brier,ece_15bin,mean_confidence,high_confidence_error_rate_all,high_confidence_error_count,label_flip_rate,nominal_correct_to_shifted_wrong_rate_all,shifted_wrong_to_correct_rate_all
13,nominal,nominal,0.0,0.9507333860905093,0.8836609945138874,0.9410028644276126,0.8729005901044031,0.1437524986321886,0.07277573040993011,0.011484579191919617,0.9619479993602702,0.010287649299740508,1118,0.0,0.0,0.0
13,global_center_minus_1p1_nm,global_center,-1.1,0.9556931740802768,0.8819204570696025,0.9039718777316568,0.7675896504766228,0.14265517576508327,0.06570396891279609,0.010527656228762573,0.966207306631403,0.008980989013011392,976,0.04240204648766034,0.016756537902350148,0.02171632589211771
13,global_center_plus_1p1_nm,global_center,1.1,0.9096564035555883,0.824699440620057,0.9156693939884158,0.7878732977020866,0.26382675827547186,0.13483191544298104,0.036443148739001764,0.9460995522945901,0.025203820601063732,2739,0.05925980455306697,0.04725141248136629,0.006174429946445332
13,global_center_minus_2p2_nm,global_center,-2.2,0.924195299703701,0.8002033933582278,0.7893787811814902,0.49321266968325794,0.28210881427245954,0.11643992190018784,0.03588890600507662,0.9600842057087776,0.023096600842887904,2510,0.090840495426689,0.055201796197802605,0.02866370981099435
13,global_center_plus_2p2_nm,global_center,2.2,0.8225150449969634,0.7164404672191478,0.800847641581125,0.4654169360051713,0.6004003076540181,0.2759399573477522,0.10439220261268399,0.9268940182607276,0.06998914183705394,7606,0.15537295029169812,0.13335296391041096,0.00513462281686512
13,global_center_minus_4p4_nm,global_center,-4.4,0.7782542282422659,0.5514046474781318,0.5431766014882543,0.014221073044602456,1.1452521117289811,0.36660740438797174,0.16121560140342045,0.9394698296456864,0.11466404107698254,12461,0.24609382188932036,0.20403224322285,0.031553085374606625
13,global_center_plus_4p4_nm,global_center,4.4,0.5068645674218304,0.43723714347592213,0.4993500989492365,0.0,3.7928697099157875,0.8975439988742167,0.4315503214399199,0.9384148888617503,0.3662053481053426,39797,0.4802252608719657,0.44949113863481605,0.005622319966137254
13,local_mid25_center_minus_2p2_nm,local_center,-2.2,0.953181073669875,0.8904421552232356,0.9039729701858751,0.7259211376858435,0.1445772503768775,0.06938616545029691,0.011917225656861012,0.965098299326736,0.010241640134714835,1113,0.04276091797486059,0.018983381489592728,0.021431069068958537
13,local_mid25_center_plus_2p2_nm,local_center,2.2,0.8316064560060364,0.7911185629267342,0.8895494957478512,0.520759730651931,0.47471151555888486,0.2533794195777887,0.09807050605056275,0.9296769620565991,0.06278410659403354,6823,0.13166902847047132,0.12286287428455749,0.003735944200084657
13,fwhm_12_nm,fwhm,12.0,0.9307930139683825,0.8410145436523065,0.9175253613103023,0.7538326763031099,0.20128833875852153,0.10104286179541154,0.018299455145192267,0.9489937527575013,0.013591107348583839,1477,0.034920956254485894,0.025065793105986712,0.005125420983859985
13,fwhm_18_nm,fwhm,18.0,0.9482856985111434,0.8830516268805239,0.9221318413492544,0.8335490551384934,0.157076834462012,0.07830303655205938,0.014410252280920435,0.9626384206592136,0.013278245026409261,1443,0.02741226052229604,0.013241437694388722,0.010793750115022913
