seed,condition,family,level_nm,oa,macro_f1,balanced_accuracy,worst_class_recall,nll,brier,ece_15bin,mean_confidence,high_confidence_error_rate_all,high_confidence_error_count,label_flip_rate,nominal_correct_to_shifted_wrong_rate_all,shifted_wrong_to_correct_rate_all
13,nominal,nominal,0.0,0.8886762243038814,0.7610600641911982,0.8173217496901466,0.5219010074463425,0.3636921775954746,0.16169180374725886,0.03169032521728937,0.8590114524967702,0.002530504076412021,275,0.0,0.0,0.0
13,global_center_minus_1p1_nm,global_center,-1.1,0.8937280306237002,0.7598067977772308,0.7968355240211037,0.49102058694699957,0.3565162664790378,0.15681636256545708,0.03216662636451434,0.8622443712849448,0.003505898374956291,381,0.03251927784014576,0.00911901650808841,0.014170822827907319
13,global_center_plus_1p1_nm,global_center,1.1,0.8738612731656146,0.7519722313652623,0.8211343472644184,0.5409548839246605,0.38950507228240333,0.17854388530493867,0.02814404886964384,0.8534617868731514,0.002245247253252848,244,0.03410199311702891,0.020685720595542634,0.0058707694572758895
13,global_center_minus_2p2_nm,global_center,-2.2,0.890571801902939,0.74578787090252,0.7605728914376596,0.4601401664476566,0.364842748934503,0.16156176453766155,0.026623427540314534,0.8639483743626245,0.005189833814895927,564,0.06213077645066897,0.020777738925593977,0.02267331652465171
13,global_center_plus_2p2_nm,global_center,2.2,0.8497432688591567,0.7332066900088572,0.8088549122180761,0.5499342969776609,0.4372198782976572,0.20853869601562558,0.021356293327152994,0.8450818715844437,0.0033770727128844065,367,0.07131420578979333,0.048355632441982446,0.009422676997257854
13,global_center_minus_4p4_nm,global_center,-4.4,0.8697940629773451,0.6664986773176297,0.6706421864042753,0.014221073044602456,0.41761271088361057,0.18766638087166465,0.01418268741315782,0.864433924057722,0.010894970278079393,1184,0.10832397813644477,0.04923900841047537,0.030356847083939122
13,global_center_plus_4p4_nm,global_center,4.4,0.7738925593978321,0.660830736352979,0.741567043070471,0.2979830839297333,0.6126271261756885,0.3104592658000019,0.05043366505574396,0.8243262244535761,0.016903767230432302,1837,0.1651268932771408,0.12756501095018127,0.01278134604413199
13,local_mid25_center_minus_2p2_nm,local_center,-2.2,0.8905349945709186,0.7456419318478553,0.7724892374933144,0.45054945054945056,0.36159268464923733,0.16048265117812852,0.02601683232753313,0.8645181622433854,0.004435283508474888,482,0.05049965953217881,0.015891565599867492,0.017750335866904686
13,local_mid25_center_plus_2p2_nm,local_center,2.2,0.8521817546055174,0.7411337136641084,0.8079694146690585,0.5672360928602715,0.4286405418580711,0.20642567754633984,0.017296831491229916,0.8472776038380809,0.0047481458306494655,516,0.06411837237977805,0.0447301102379594,0.008235640539595487
13,fwhm_12_nm,fwhm,12.0,0.8840661059683089,0.7538560431747497,0.822718082054134,0.5004380201489268,0.380285973951936,0.16690113540680854,0.033556207300926184,0.8548210752343927,0.0024292839133555405,264,0.02137585807092773,0.009836759482488912,0.005226641146916466
13,fwhm_18_nm,fwhm,18.0,0.8899092699265694,0.760092264877081,0.8032917235571775,0.527814279456855,0.3559319448090911,0.16062882219509425,0.0291417118188037,0.8621926198687241,0.002714540736514714,295,0.021845151554189594,0.0076283195612566026,0.008861365183944642
37,nominal,nominal,0.0,0.8868726650348749,0.7580623395122518,0.8153562401915413,0.5067893123083662,0.36676968562361895,0.1630921081159048,0.03253921800764831,0.8580862911586427,0.002539705909417156,276,0.0,0.0,0.0
37,global_center_minus_1p1_nm,global_center,-1.1,0.892752636325156,0.7569892756874653,0.7925684789967092,0.47087166009636444,0.35841546412597297,0.15760924887775932,0.031469922082699116,0.8622472342616884,0.0038371643631411375,417,0.035335038739716954,0.009523897160314335,0.015403868450595359
37,global_center_plus_1p1_nm,global_center,1.1,0.8701069252995197,0.7473595896367563,0.8194233703462843,0.5251861585632939,0.39681626325159575,0.18224431050954,0.02849952900248116,0.8517143344534216,0.002217641754237444,241,0.03675212102250768,0.022802142186723596,0.006036402451368312
37,global_center_minus_2p2_nm,global_center,-2.2,0.8891731232861586,0.7402315583897009,0.7512275247675851,0.4356819650937298,0.3677937193067231,0.1628087262076435,0.02413273915270836,0.8650403841334502,0.005806356626239947,631,0.06574709682168688,0.021670316727092038,0.023970774978375693
